stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
"61264","61264",Capitol & Whispering Hill,37.321095,-121.807886,,"Northbound","","0","","","1",""
"64488","64488",Caribbean & Moffett Park,37.412153,-122.000728,,"Southbound","","0","","","1",""
"64468","64468",Caribbean & Moffett Park,37.412412,-122.000465,,"Northbound","","0","","","1",""
"62111","62111",Castro & El Camino,37.385247,-122.084319,,"Southbound","","0","","","1",""
"62076","62076",Castro & El Camino,37.385092,-122.084158,,"Northbound","","0","","","1",""
"62112","62112",Castro & Harpster,37.383089,-122.085643,,"Southbound","","0","","","1",""
"62110","62110",Castro & High School Way,37.386995,-122.083278,,"Southbound","","0","","","1",""
"62109","62109",Castro & Mercy,37.389692,-122.081629,,"Southbound","","0","","","1",""
"62078","62078",Castro & Mercy,37.389861,-122.081266,,"Northbound","","0","","","1",""
"62074","62074",Castro & Miramonte,37.382047,-122.086006,,"Northbound","","0","","","1",""
"62077","62077",Castro & Yosemite,37.387521,-122.082779,,"Northbound","","0","","","1",""
"PS_CHMP","PS_CHMP",Champion Station,37.408898,-121.951936,,"","","1","","","0",""
"64807","64807",Champion Station,37.409423,-121.952616,,"Westbound","","0","PS_CHMP","","1",""
"64800","64800",Champion Station,37.408898,-121.951936,,"Eastbound","","0","PS_CHMP","","1",""
"61571","61571",Channing & Webster,37.446584,-122.152727,,"Northbound","","0","","","1",""
"62027","62027",Charleston & Amphitheater,37.423191,-122.089913,,"Southbound","","0","","","1",""
"64460","64460",Charleston & Fabian,37.421908,-122.103658,,"Eastbound","","0","","","1",""
"64234","64234",Charleston & Fabian,37.422032,-122.103182,,"Westbound","","0","","","1",""
"62010","62010",Charleston & Google,37.420908,-122.082615,,"Westbound","","0","","","2",""
"64382","64382",Charleston & Grove,37.420887,-122.108046,,"Westbound","","0","","","0",""
"66036","66036",Charleston & Huff,37.420642,-122.082517,,"Eastbound","","0","","","0",""
"62028","62028",Charleston & Landings,37.421614,-122.088899,,"Eastbound","","0","","","2",""
"62011","62011",Charleston & Landings,37.421256,-122.087803,,"Westbound","","0","","","1",""
"64383","64383",Charleston & Middlefield,37.419864,-122.110419,,"Westbound","","0","","","1",""
"64406","64406",Charleston & Middlefield,37.420022,-122.10973,,"Eastbound","","0","","","1",""
"64404","64404",Charleston & Mumford,37.416425,-122.116445,,"Northbound","","0","","","2",""
"64405","64405",Charleston & Nelson,37.41904,-122.111639,,"Eastbound","","0","","","1",""
"64331","64331",Charleston & Park,37.413985,-122.119458,,"Southbound","","0","","","1",""
"64402","64402",Charleston & Ruthelma,37.413169,-122.120135,,"Northbound","","0","","","1",""
"64329","64329",Charleston & Stevenson House,37.418546,-122.112901,,"Westbound","","0","","","1",""
"64407","64407",Charleston & Sutherland,37.420656,-122.108187,,"Eastbound","","0","","","2",""
"64330","64330",Charleston & Wright,37.415776,-122.117429,,"Southbound","","0","","","1",""
"64776","64776","Children's Discovery Museum Station",37.327223,-121.893114,,"Southbound","","0","PS_CDMS","","1",""
"PS_CDMS","PS_CDMS","Children's Discovery Museum Station",37.327765,-121.893665,,"","","1","","","0",""
"64745","64745","Children's Discovery Museum Station",37.327765,-121.893665,,"Northbound","","0","PS_CDMS","","1",""
"64978","64978",Church & Pierce,37.021787,-121.578724,,"Northbound","","0","","","0",""
"64967","64967",Church & Pierce,37.022198,-121.579529,,"Southbound","","0","","","0",""
"64977","64977",Church & Welburn,37.019599,-121.577106,,"Northbound","","0","","","0",""
"60112","60112",Chynoweth & Pearl,37.258498,-121.863666,,"Westbound","","0","","","1",""
"60110","60110",Chynoweth & Winfield,37.25827,-121.863803,,"Eastbound","","0","","","1",""
"PS_CISC","PS_CISC",Cisco Station,37.412348,-121.928312,,"","","1","","","1",""
"64805","64805",Cisco Station,37.412659,-121.929051,,"Westbound","","0","PS_CISC","","1",""
"64802","64802",Cisco Station,37.412348,-121.928312,,"Eastbound","","0","PS_CISC","","1",""
"60983","60983",Civc Center & Central,37.287904,-121.942953,,"Westbound","","0","","","1",""
"64751","64751",Civic Center Station,37.352016,-121.902434,,"Northbound","","0","PS_CIVC","","1",""
"PS_CIVC","PS_CIVC",Civic Center Station,37.35138,-121.901957,,"","","1","","","1",""
"64770","64770",Civic Center Station,37.35138,-121.901956,,"Southbound","","0","PS_CIVC","","1",""
"66033","66033",Clove & Ginger,37.312435,-121.937295,,"","","0","","","0",""
"60223","60223",Cochrane & Butterfield,37.146817,-121.661858,,"Eastbound","","0","","","1",""
"60217","60217",Cochrane & Cochrane Circle,37.145873,-121.663872,,"Westbound","","0","","","1",""
"60222","60222",Cochrane & Cochrane Circle,37.145801,-121.663541,,"Eastbound","","0","","","1",""
"65599","65599",Cochrane & De Paul,37.154742,-121.650113,,"Westbound","","0","","","1",""
"65600","65600",Cochrane & De Paul,37.155135,-121.648907,,"Eastbound","","0","","","1",""
"64676","64676",Cochrane & Evergreen Village,37.14891,-121.65863,,"","","0","","","0",""
"60216","60216",Cochrane & Sutter,37.149749,-121.657729,,"Westbound","","0","","","1",""
"60224","60224",Cochrane & Sutter,37.150043,-121.656764,,"Eastbound","","0","","","1",""
"63019","63019",Coe & Clintonia,37.314341,-121.899561,,"Eastbound","","0","","","1",""
"63078","63078",Coe & Clintonia,37.314584,-121.899356,,"Westbound","","0","","","1",""
"63018","63018",Coe & Leona,37.313329,-121.902252,,"Eastbound","","0","","","1",""
"63079","63079",Coe & Leona,37.313476,-121.902129,,"Westbound","","0","","","1",""
"63017","63017",Coe & Lincoln,37.312648,-121.903659,,"Eastbound","","0","","","1",""
"64524","64524",Coleman & Brokaw,37.356971,-121.933944,,"Westbound","","0","","","1",""
"64543","64543",Coleman & Brokaw,37.356737,-121.934445,,"Eastbound","","0","","","1",""
"64545","64545",Coleman & Earthquake,37.352313,-121.924059,,"Eastbound","","0","","","1",""
"64523","64523",Coleman & Earthquake,37.353196,-121.925277,,"Westbound","","0","","","1",""
"61627","61627",Coleman & Emory,37.344458,-121.913099,,"Northbound","","0","","","2",""
"61658","61658",Coleman & Emory,37.344314,-121.913189,,"Southbound","","0","","","1",""
"61657","61657",Coleman & Hedding,37.345951,-121.91499,,"Southbound","","0","","","1",""
"64522","64522",Coleman & Newhall,37.352194,-121.923181,,"Westbound","","0","","","1",""
"61626","61626",Coleman & Taylor,37.342747,-121.911155,,"Northbound","","0","","","1",""
"61659","61659",Coleman & Taylor,37.342589,-121.911363,,"Southbound","","0","","","1",""
"PS_COMP","PS_COMP",Component Station,37.382775,-121.925273,,"","","1","","","0",""
"64755","64755",Component Station,37.383483,-121.925777,,"Northbound","","0","PS_COMP","","1",""
"64766","64766",Component Station,37.381937,-121.924755,,"Southbound","","0","PS_COMP","","1",""
"64775","64775",Convention Center Station,37.329809,-121.890538,,"Southbound","","0","PS_CONV","","1",""
"PS_CONV","PS_CONV",Convention Center Station,37.330168,-121.88975,,"","","1","","","1",""
"64746","64746",Convention Center Station,37.330168,-121.889754,,"Northbound","","0","PS_CONV","","1",""
"61123","61123",Cottle & Beswick,37.245633,-121.804132,,"Southbound","","0","","","1",""
"63407","63407",Cottle & Great Oaks,37.250634,-121.803836,,"Northbound","","0","","","1",""
"61119","61119",Cottle & Kaiser,37.247311,-121.80413,,"Southbound","","0","","","1",""
"64117","64117",Cottle & Malone,37.291065,-121.89606,,"Southbound","","0","","","1",""
"65656","65656",Cottle & Palmia,37.240573,-121.804082,,"Southbound","","0","","","1",""
"61130","61130",Cottle Park & Ride,37.242189,-121.803716,,"Northbound","","0","","","1",""
"61118","61118",Cottle & Poughkeepsie,37.250912,-121.804193,,"Southbound","","0","","","1",""
"61131","61131",Cottle & Raleigh,37.245181,-121.803751,,"Northbound","","0","","","1",""
"PS_CTTL","PS_CTTL",Cottle Station,37.242678,-121.802982,,"","","1","","","1",""
"64737","64737",Cottle Station,37.242732,-121.803159,,"Northbound","","0","PS_CTTL","","1",""
"64784","64784",Cottle Station,37.242505,-121.802252,,"Southbound","","0","PS_CTTL","","1",""
"EL_CTTL","EL_CTTL",Cottle Station Elevator,37.242774,-121.803293,,"","","2","PS_CTTL","","1",""
"62472","62472",Cottonwood & Buckeye,37.404453,-121.914409,,"Westbound","","0","","","2",""
"62434","62434",Cottonwood & McCarthy,37.40399,-121.915234,,"Eastbound","","0","","","1",""
"65248","65248",Cropley Station,37.404006,-121.883077,,"Westbound","","0","PS_CROP","","1",""
"65237","65237",Cropley Station,37.402644,-121.881069,,"Eastbound","","0","PS_CROP","","1",""
"PS_CROP","PS_CROP",Cropley Station,37.402644,-121.881069,,"","","1","","","0",""
"64469","64469",Crossman & Baltic,37.413206,-122.009553,,"Southbound","","0","","","1",""
"64487","64487",Crossman & Baltic,37.414147,-122.009013,,"Northbound","","0","","","1",""
"64486","64486",Crossman & Java,37.409344,-122.01062,,"Northbound","","0","","","1",""
"64814","64814",Crossman Station,37.409466,-122.011703,,"Westbound","","0","PS_CRSS","","1",""
"PS_CRSS","PS_CRSS",Crossman Station,37.408841,-122.01118,,"","","1","","","1",""
"64793","64793",Crossman Station,37.408841,-122.01118,,"Eastbound","","0","PS_CRSS","","1",""
"62900","62900",Crown & Almaden,37.218756,-121.861591,,"Westbound","","0","","","1",""
"62069","62069",Cuesta & Grant,37.373617,-122.078391,,"Westbound","","0","","","1",""
"62115","62115",Cuesta & Miramonte,37.373613,-122.086388,,"Eastbound","","0","","","1",""
"62116","62116",Cuesta & Montalto,37.373458,-122.081782,,"Eastbound","","0","","","1",""
"62070","62070",Cuesta & Montalto,37.373702,-122.082677,,"Westbound","","0","","","1",""
"60960","60960",Curtner & Almaden,37.292471,-121.87937,,"Westbound","","0","","","1",""
"60934","60934",Curtner & Almaden,37.292264,-121.879263,,"Eastbound","","0","","","1",""
"60939","60939",Curtner at The Plant,37.301374,-121.864319,,"Eastbound","","0","","","1",""
"60955","60955",Curtner at The Plant,37.301455,-121.86473,,"Westbound","","0","","","1",""
"60967","60967",Curtner & Booksin,37.283872,-121.904531,,"Westbound","","0","","","1",""
"60926","60926",Curtner & Booksin,37.284016,-121.903791,,"Eastbound","","0","","","2",""
"60968","60968",Curtner & Briarwood,37.282092,-121.908511,,"Westbound","","0","","","2",""
"60925","60925",Curtner & Briarwood,37.282266,-121.907694,,"Eastbound","","0","","","1",""
"60959","60959",Curtner & Canoas Garden,37.292907,-121.875319,,"Westbound","","0","","","1",""
"60935","60935",Curtner & Canoas Garden,37.292579,-121.87558,,"Eastbound","","0","","","1",""
"60961","60961",Curtner & Celestine,37.291144,-121.884292,,"Westbound","","0","","","1",""
"60932","60932",Curtner & Celestine,37.291061,-121.884011,,"Eastbound","","0","","","1",""
"60965","60965",Curtner & Cherry,37.286071,-121.898502,,"Westbound","","0","","","1",""
"60966","60966",Curtner & Cheryl,37.285229,-121.900874,,"Westbound","","0","","","1",""
"60933","60933",Curtner & Coastland,37.292154,-121.880844,,"Eastbound","","0","","","2",""
"60929","60929",Curtner & Cottle,37.28757,-121.893828,,"Eastbound","","0","","","1",""
"60964","60964",Curtner & Cottle,37.287622,-121.894127,,"Westbound","","0","","","1",""
"60971","60971",Curtner & Custer,37.276525,-121.920831,,"Westbound","","0","","","1",""
"60923","60923",Curtner & Dumbarton,37.278064,-121.916397,,"Eastbound","","0","","","1",""
"60921","60921",Curtner & Leigh,37.275705,-121.922888,,"Eastbound","","0","","","1",""
"60972","60972",Curtner & Leigh,37.275853,-121.922956,,"Westbound","","0","","","1",""
"60962","60962",Curtner & Lincoln,37.289447,-121.889052,,"Westbound","","0","","","1",""
"60931","60931",Curtner & Lincoln,37.289923,-121.887204,,"Eastbound","","0","","","1",""
"60956","60956",Curtner & Little Orchard,37.299672,-121.867348,,"Westbound","","0","","","1",""
"60938","60938",Curtner & Little Orchard,37.300145,-121.86616,,"Eastbound","","0","","","1",""
"60924","60924",Curtner & Meridian,37.280429,-121.911899,,"Eastbound","","0","","","1",""
"60969","60969",Curtner & Meridian,37.280671,-121.911769,,"Westbound","","0","","","1",""
"60920","60920",Curtner & New Jersey,37.27426,-121.926877,,"Eastbound","","0","","","1",""
"60963","60963",Curtner & Newport,37.288875,-121.890617,,"Westbound","","0","","","1",""
"60922","60922",Curtner & Parquet,37.276685,-121.919956,,"Eastbound","","0","","","1",""
"60927","60927",Curtner & Plummer,37.285208,-121.900464,,"Eastbound","","0","","","1",""
"60930","60930",Curtner & Richland,37.288776,-121.890436,,"Eastbound","","0","","","1",""
"60973","60973",Curtner & Saint Lawrence,37.274488,-121.92677,,"Westbound","","0","","","1",""
"60970","60970",Curtner & Schooldale,37.278181,-121.916568,,"Westbound","","0","","","1",""
"60928","60928",Curtner & Shibley,37.286429,-121.897018,,"Eastbound","","0","","","1",""
"64742","64742",Curtner Station,37.293955,-121.872703,,"Northbound","","0","PS_CURT","","1","5"
"64779","64779",Curtner Station,37.293044,-121.872343,,"Southbound","","0","PS_CURT","","1","6"
"PS_CURT","PS_CURT",Curtner Station,37.293389,-121.8725,,"","","1","","","1",""
"60958","60958",Curtner Station (Bay 3),37.291867,-121.872498,,"","","0","PS_CURT","","1","3"
"60936","60936",Curtner Station (Bay 4),37.292075,-121.872581,,"","","0","PS_CURT","","1","4"
"60937","60937",Curtner & Stone,37.29891,-121.868042,,"Eastbound","","0","","","1",""
"60919","60919",Curtner & Union,37.272475,-121.932421,,"Eastbound","","0","","","1",""
"62245","62245",De Anza & Bluehill,37.304767,-122.032086,,"Northbound","","0","","","1",""
"62300","62300",De Anza & Bollinger,37.31079,-122.032422,,"Southbound","","0","","","1",""
"60844","60844",De Anza & Bollinger,37.312763,-122.032055,,"Northbound","","0","","","1",""
"62244","62244",De Anza & Chantel,37.298547,-122.03208,,"Northbound","","0","","","1",""
"62246","62246",De Anza & Clarendon,37.308029,-122.032084,,"Northbound","","0","","","1",""
"65637","65637",De Anza College Transit Center,37.322489,-122.044494,,"Eastbound","","0","","","1",""
"62301","62301",De Anza & Fallen Leaf,37.307793,-122.032418,,"Southbound","","0","","","1",""
"62399","62399",De Anza & Homestead,37.33704,-122.032497,,"Southbound","","0","","","1",""
"62302","62302",De Anza & Kentwood,37.304199,-122.032405,,"Southbound","","0","","","1",""
"62315","62315",De Anza & Lazaneo,37.327093,-122.032108,,"Northbound","","0","","","2",""
"62401","62401",De Anza & Lazaneo,37.326284,-122.032481,,"Southbound","","0","","","1",""
"62400","62400",De Anza & Mariani,37.32967,-122.032529,,"Southbound","","0","","","1",""
"62316","62316",De Anza & Mariani,37.330805,-122.032042,,"Northbound","","0","","","1",""
"62299","62299",De Anza & McClellan,37.315046,-122.032476,,"Southbound","","0","","","1",""
"62312","62312",De Anza & Pacifica,37.316639,-122.0321,,"Northbound","","0","","","1",""
"62148","62148",De Anza & Prospect,37.29451,-122.032108,,"Northbound","","0","","","1",""
"65914","65914",De Anza & Rodrigues,37.318963,-122.032519,,"Southbound","","0","","","0",""
"64658","64658",De Anza & Rodrigues,37.319072,-122.032129,,"","","0","","","0",""
"62149","62149",De Anza & Sharon,37.296723,-122.03209,,"Northbound","","0","","","1",""
"62228","62228",De Anza & Sharon,37.297684,-122.032411,,"Southbound","","0","","","1",""
"62314","62314",De Anza & Stevens Creek,37.323955,-122.032054,,"Northbound","","0","","","1",""
"62313","62313",De Anza & Sunrise,37.320069,-122.032113,,"Northbound","","0","","","1",""
"64435","64435",Deer Creek & Arastradero,37.393844,-122.148695,,"Southbound","","0","","","1",""
"64450","64450",Deer Creek & Arastradero,37.394077,-122.148664,,"Northbound","","0","","","1",""
"64451","64451",Deer Creek & Mid Arastradero,37.395275,-122.149543,,"Northbound","","0","","","1",""
"64434","64434",Deer Creek & Mid Deer Creek,37.395451,-122.149991,,"Southbound","","0","","","1",""
"61917","61917",Deguigne & Stewart,37.383648,-122.007263,,"Southbound","","0","","","1",""
"65639","65639",Deguigne & Stewart,37.383219,-122.007126,,"Northbound","","0","","","1",""
"65736","65736",Delta & Christian,37.306744,-121.771814,,"Eastbound","","0","","","1",""
"65734","65734",Delta & Middle Park,37.306091,-121.776472,,"Eastbound","","0","","","1",""
"65735","65735",Delta & Oldfield,37.306735,-121.773107,,"Westbound","","0","","","1",""
"63544","63544",Dempsey & Park Victoria,37.434787,-121.884874,,"Eastbound","","0","","","1",""
"65381","65381",Diridon Station,37.328296,-121.903588,,"Southbound","","0","PS_DIRD","","1","15"
"PS_DIRD","PS_DIRD",Diridon Station,37.330656,-121.902394,,"","","1","","","1",""
"65374","65374",Diridon Station,37.328947,-121.903511,,"Northbound","","0","PS_DIRD","","1","14"
"62450","62450",Dixon & Arizona,37.458086,-121.910006,,"Westbound","","0","","","1",""
"65723","65723",Dry Creek & Cottle,37.292654,-121.898015,,"Eastbound","","0","","","1",""
"62374","62374",Duane & Deguigne,37.388512,-122.004186,,"Westbound","","0","","","1",""
"62341","62341",Duane & Fair Oaks,37.388619,-122.014642,,"Eastbound","","0","","","1",""
"62372","62372",Duane & Lawrence,37.386953,-121.996761,,"Westbound","","0","","","0",""
"62377","62377",Duane & San Juan,37.388296,-122.011922,,"Westbound","","0","","","1",""
"62342","62342",Duane & San Juan,37.388142,-122.011602,,"Eastbound","","0","","","1",""
"62376","62376",Duane & San Luisito,37.388359,-122.00931,,"Westbound","","0","","","1",""
"62343","62343",Duane & San Luisito,37.388203,-122.008984,,"Eastbound","","0","","","1",""
"62345","62345",Duane & San Rafael,37.38835,-122.003059,,"Eastbound","","0","","","1",""
"62373","62373",Duane & San Simeon,37.388582,-122.000637,,"Westbound","","0","","","0",""
"62346","62346",Duane & San Simeon,37.388415,-122.000544,,"Eastbound","","0","","","1",""
"62375","62375",Duane & Santa Paula,37.388446,-122.006012,,"Westbound","","0","","","0",""
"62344","62344",Duane & Santa Paula,37.388277,-122.006243,,"Eastbound","","0","","","1",""
"60167","60167",Dunne & Monterey,37.125312,-121.649629,,"","","0","","","0",""
"65030","65030",East Charleston & Carlson,37.417838,-122.114239,,"Southbound","","0","","","2",""
"65031","65031",East Charleston & Carlson,37.417431,-122.114676,,"Northbound","","0","","","2",""
"PS_ERTC","PS_ERTC",Eastridge Transit Center,37.327411,-121.810911,,"","","1","","","1",""
"65811","65811",Eastridge Transit Center (Bay 1),37.327845,-121.811033,,"","","0","PS_ERTC","","1","1"
"65806","65806",Eastridge Transit Center (Bay 10),37.327113,-121.810588,,"","","0","PS_ERTC","","1","10"
"65805","65805",Eastridge Transit Center (Bay 11),37.327649,-121.811316,,"","","0","PS_ERTC","","1","11"
"65803","65803",Eastridge Transit Center (Bay 13),37.327348,-121.811002,,"","","0","PS_ERTC","","1","13"
"65802","65802",Eastridge Transit Center (Bay 14),37.327221,-121.810892,,"","","0","PS_ERTC","","1","14"
"65812","65812",Eastridge Transit Center (Bay 5),37.327199,-121.810455,,"","","0","PS_ERTC","","1","5"
"65810","65810",Eastridge Transit Center (Bay 6),37.327736,-121.811137,,"","","0","PS_ERTC","","1","6"
"65809","65809",Eastridge Transit Center (Bay 7),37.327552,-121.810977,,"","","0","PS_ERTC","","1","7"
"65807","65807",Eastridge Transit Center (Bay 9),37.327282,-121.810731,,"","","0","PS_ERTC","","1","9"
"60473","60473",El Camino & Alpine,37.352518,-121.980357,,"Westbound","","0","","","2",""
"60377","60377",El Camino & Alpine,37.352233,-121.980794,,"Eastbound","","0","","","1",""
"60360","60360",El Camino & Americana,37.376264,-122.062896,,"Eastbound","","0","","","1",""
"60327","60327",El Camino and Stanford Shopping Center,37.444098,-122.168376,,"Southbound","","0","","","1",""
"60343","60343",El Camino & Arastradero,37.409658,-122.122914,,"Eastbound","","0","","","1",""
"60339","60339",El Camino & Barron,37.417756,-122.132169,,"Eastbound","","0","","","1",""
"60358","60358",El Camino & Bay,37.380872,-122.074397,,"Eastbound","","0","","","2",""
"60393","60393",El Camino & Bellomy,37.349268,-121.932975,,"Eastbound","","0","","","1",""
"60394","60394",El Camino & Bellomy,37.347194,-121.933075,,"Southbound","","0","","","1",""
"60489","60489",El Camino & Bernardo,37.374224,-122.056832,,"Westbound","","0","","","1",""
"60356","60356",El Camino & Bonita,37.383657,-122.080003,,"Eastbound","","0","","","1",""
"60379","60379",El Camino & Bowe,37.352231,-121.973171,,"Eastbound","","0","","","1",""
"60471","60471",El Camino & Bowe,37.352525,-121.974196,,"Westbound","","0","","","2",""
"60472","60472",El Camino & Bowers,37.35252,-121.976618,,"Westbound","","0","","","2",""
"60493","60493",El Camino & Bush,37.384454,-122.080967,,"Westbound","","0","","","2",""
"60474","60474",El Camino & Calabazas,37.352531,-121.98475,,"Westbound","","0","","","2",""
"60376","60376",El Camino & Calabazas,37.352233,-121.98314,,"Eastbound","","0","","","1",""
"60492","60492",El Camino & Calderon,37.382635,-122.077283,,"Westbound","","0","","","1",""
"60335","60335",El Camino & California,37.424787,-122.145651,,"Eastbound","","0","","","1",""
"60512","60512",El Camino & California,37.425354,-122.146107,,"Westbound","","0","","","1",""
"60459","60459",El Camino & Campbell,37.350102,-121.933786,,"Westbound","","0","","","1",""
"60494","60494",El Camino & Castro,37.386201,-122.08449,,"Westbound","","0","","","0",""
"60355","60355",El Camino & Castro,37.385072,-122.082921,,"Eastbound","","0","","","1",""
"60502","60502",El Camino & Cesano,37.404607,-122.117917,,"Westbound","","0","","","1",""
"60367","60367",El Camino & Cezanne,37.364503,-122.028529,,"Eastbound","","0","","","2",""
"60483","60483",El Camino & Cezanne,37.36483,-122.02844,,"Westbound","","0","","","1",""
"60504","60504",El Camino & Charleston,37.411161,-122.123725,,"Westbound","","0","","","1",""
"60332","60332",El Camino & Churchill,37.432227,-122.154564,,"Eastbound","","0","","","1",""
"60515","60515",El Camino & Churchill,37.432924,-122.154896,,"Westbound","","0","","","1",""
"60351","60351",El Camino & Clark,37.393622,-122.097488,,"Eastbound","","0","","","1",""
"60508","60508",El Camino & Curtner,37.417866,-122.131751,,"Westbound","","0","","","1",""
"60349","60349",El Camino & Distel,37.396789,-122.104626,,"Eastbound","","0","","","1",""
"60507","60507",El Camino & El Camino Way,37.416104,-122.128443,,"Westbound","","0","","","1",""
"60505","60505",El Camino & El Camino Way,37.412481,-122.124791,,"Westbound","","0","","","1",""
"60352","60352",El Camino & El Monte,37.39151,-122.09514,,"Eastbound","","0","","","1",""
"60517","60517",El Camino & Embarcadero,37.438063,-122.160702,,"Northbound","","0","","","1",""
"60497","60497",El Camino & Escuela,37.393443,-122.096662,,"Westbound","","0","","","1",""
"60482","60482",El Camino & Fair Oaks,37.362521,-122.025659,,"Westbound","","0","","","1",""
"60476","60476",El Camino & Flora Vista,37.352502,-121.993818,,"Westbound","","0","","","2",""
"60374","60374",El Camino & Flora Vista,37.35222,-121.992533,,"Eastbound","","0","","","1",""
"60330","60330",El Camino & Galvez,37.436861,-122.159821,,"Southbound","","0","","","1",""
"60362","60362",El Camino & Grape,37.3726,-122.052342,,"Eastbound","","0","","","2",""
"60488","60488",El Camino & Grape,37.373129,-122.053156,,"Westbound","","0","","","2",""
"60373","60373",El Camino & Halford,37.352122,-121.998574,,"Eastbound","","0","","","1",""
"60337","60337",El Camino & Hansen,37.42057,-122.137603,,"Eastbound","","0","","","1",""
"60372","60372",El Camino & Henderson,37.352068,-122.004541,,"Eastbound","","0","","","1",""
"60364","60364",El Camino & Hollenbeck,37.370142,-122.04168,,"Eastbound","","0","","","1",""
"65411","65411",El Camino Hospital,37.369047,-122.078032,,"Southbound","","0","","","1",""
"60384","60384",El Camino & Jefferson,37.352268,-121.953358,,"Eastbound","","0","","","1",""
"60348","60348",El Camino & Jordan,37.398205,-122.10783,,"Eastbound","","0","","","1",""
"60378","60378",El Camino & Kiely,37.352199,-121.976388,,"Eastbound","","0","","","1",""
"60361","60361",El Camino & Knickerbocker,37.37416,-122.057514,,"Eastbound","","0","","","1",""
"60020","60020",El Camino & Lafayette,37.355057,-121.945135,,"Eastbound","","0","","","1",""
"60477","60477",El Camino & Lawrence,37.352476,-121.998162,,"Westbound","","0","","","2",""
"60467","60467",El Camino & Lincoln,37.352519,-121.955543,,"Westbound","","0","","","2",""
"60345","60345",El Camino & Los Altos,37.404255,-122.117976,,"Eastbound","","0","","","1",""
"60381","60381",El Camino & Los Padres,37.352233,-121.964535,,"Eastbound","","0","","","1",""
"60469","60469",El Camino & Los Padres,37.352516,-121.965358,,"Westbound","","0","","","2",""
"60340","60340",El Camino & Los Robles,37.416091,-122.128994,,"Eastbound","","0","","","1",""
"62744","62744",El Camino & Main,37.354024,-121.947888,,"Eastbound","","0","","","1",""
"60509","60509",El Camino & Margarita,37.418968,-122.133891,,"Westbound","","0","","","1",""
"60369","60369",El Camino & Maria,37.355395,-122.017514,,"Eastbound","","0","","","2",""
"60481","60481",El Camino & Maria,37.356206,-122.018028,,"Westbound","","0","","","1",""
"60496","60496",El Camino & Mariposa,37.389945,-122.092089,,"Westbound","","0","","","1",""
"60487","60487",El Camino & Mary,37.372091,-122.048953,,"Westbound","","0","","","1",""
"60363","60363",El Camino & Mary,37.371511,-122.047548,,"Eastbound","","0","","","2",""
"60338","60338",El Camino & Matadero,37.418909,-122.134361,,"Eastbound","","0","","","1",""
"60365","60365",El Camino & Mathilda,37.368775,-122.036118,,"Eastbound","","0","","","1",""
"60485","60485",El Camino & Mathilda,37.369421,-122.037647,,"Westbound","","0","","","1",""
"60342","60342",El Camino & Maybell,37.412051,-122.124844,,"Eastbound","","0","","","1",""
"60382","60382",El Camino & McCormick,37.352226,-121.960979,,"Eastbound","","0","","","1",""
"60354","60354",El Camino & Miramonte,37.387325,-122.087404,,"Eastbound","","0","","","1",""
"62743","62743",El Camino & Monroe,37.353233,-121.950107,,"Eastbound","","0","","","1",""
"60466","60466",El Camino & Monroe,37.353139,-121.951246,,"Westbound","","0","","","2",""
"60491","60491",El Camino & Mountain View-Alviso,37.380772,-122.073535,,"Westbound","","0","","","0",""
"60499","60499",El Camino & Ortega,37.398091,-122.106853,,"Westbound","","0","","","1",""
"60334","60334",El Camino & Oxford,37.426745,-122.148299,,"Eastbound","","0","","","1",""
"60511","60511",El Camino & Page Mill,37.423431,-122.142367,,"Westbound","","0","","","1",""
"60336","60336",El Camino & Page Mill,37.422583,-122.141476,,"Eastbound","","0","","","1",""
"60329","60329",El Camino & Palm,37.439113,-122.162394,,"Southbound","","0","","","1",""
"60514","60514",El Camino & Park,37.430258,-122.151809,,"Westbound","","0","","","1",""
"60486","60486",El Camino & Pastoria,37.370365,-122.04138,,"Westbound","","0","","","1",""
"60353","60353",El Camino & Pettis,37.389463,-122.091737,,"Eastbound","","0","","","1",""
"60357","60357",El Camino & Phyllis,37.38223,-122.077116,,"Eastbound","","0","","","1",""
"60475","60475",El Camino & Pomeroy,37.352565,-121.987156,,"Westbound","","0","","","2",""
"60375","60375",El Camino & Pomeroy,37.352234,-121.986237,,"Eastbound","","0","","","1",""
"60479","60479",El Camino & Poplar,37.35234,-122.007858,,"Westbound","","0","","","2",""
"60371","60371",El Camino & Poplar,37.352065,-122.007422,,"Eastbound","","0","","","2",""
"60510","60510",El Camino & Portage,37.421166,-122.138122,,"Westbound","","0","","","1",""
"60368","60368",El Camino & Remington,37.361014,-122.024322,,"Eastbound","","0","","","1",""
"60350","60350",El Camino & Rengstorff,37.395437,-122.101555,,"Eastbound","","0","","","1",""
"60498","60498",El Camino & Rengstorff,37.396301,-122.10276,,"Westbound","","0","","","1",""
"60516","60516",El Camino & Sam McDonald,37.434693,-122.156866,,"Westbound","","0","","","1",""
"60331","60331",El Camino & Sam McDonald,37.434625,-122.157257,,"Eastbound","","0","","","1",""
"60346","60346",El Camino & San Antonio,37.400918,-122.113278,,"Eastbound","","0","","","1",""
"60501","60501",El Camino & San Antonio,37.401909,-122.114499,,"Westbound","","0","","","1",""
