"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id"
"1166","61166","Blossom Hill & Del Oro","","37.236285049999999","-121.9210693","1"
"1167","61167","Leigh & Blossom Hill","","37.236437969999997","-121.9225064","1"
"1168","61168","Leigh & Anne","","37.239801890000003","-121.92261480000001","1"
"1169","61169","Los Gatos-Almaden & Leigh","","37.243564550000002","-121.9230314","1"
"1170","61170","Los Gatos-Almaden & Sandy","","37.243541710000002","-121.9265441","1"
"1179","61179","Los Gatos & Chirco","","37.240529680000002","-121.9609176","1"
"1180","61180","Los Gatos & Farley","","37.238907490000003","-121.961693","1"
"1181","61181","Los Gatos & Blossom Hill","","37.236862219999999","-121.96268070000001","1"
"1185","61185","Santa Cruz & Mariposa","","37.235547019999998","-121.97783819999999","1"
"1186","61186","Santa Cruz & Olive","","37.233718250000003","-121.9787255","1"
"1187","61187","Santa Cruz & Andrews","","37.231486740000001","-121.9797994","1"
"1188","61188","Santa Cruz & Los Gatos-Saratoga","","37.230014009999998","-121.9805423","1"
"1200","61200","Saratoga & Saratoga-Los Gatos","","37.259406419999998","-122.03093920000001","1"
"1201","61201","Saratoga & La Paloma","","37.260260189999997","-122.028763","1"
"1202","61202","Saratoga & Juniper","","37.262638150000001","-122.0251981","1"
"1203","61203","Saratoga & Herriman","","37.265305290000001","-122.0218959","1"
"1204","61204","Saratoga & Rossmere","","37.268991339999999","-122.01807479999999","1"
"1205","61205","Saratoga & Fruitvale","","37.270933820000003","-122.0147654","1"
"1206","61206","Fruitvale & Saratoga","","37.270606690000001","-122.0141541","1"
"1207","61207","Fruitvale & Allendale","","37.267770890000001","-122.0139674","1"
"1226","61226","Quimby & White","","37.325238050000003","-121.7979967","1"
"1227","61227","Quimby & Caraston","","37.32557955","-121.7997845","1"
"1228","61228","Quimby & Smithers","","37.32515884","-121.8031861","1"
"1229","61229","Quimby & Scottsdale","","37.324662629999999","-121.80542610000001","1"
"1231","61231","Capitol & Nieman","","37.317211999999998","-121.80821109999999","1"
"1233","61233","Aborn & Capitol","","37.311460959999998","-121.80714209999999","1"
"1234","61234","Aborn & Brigadoon","","37.312007370000003","-121.8040743","1"
"1235","61235","Aborn & Glenrio","","37.312676019999998","-121.799335","1"
"1236","61236","Aborn & Kettmann","","37.31323536","-121.7955571","1"
"1237","61237","Aborn & White","","37.313670639999998","-121.7925594","1"
"1238","61238","San Felipe & Fowler","","37.309354280000001","-121.78341039999999","1"
"1240","61240","San Felipe & Delta","","37.306094299999998","-121.7781701","1"
"1241","61241","San Felipe & Paseo de Arboles","","37.300584039999997","-121.77282889999999","1"
"1242","61242","San Felipe & Old Estates","","37.294754169999997","-121.7681037","1"
"1243","61243","San Felipe & Harvest Estates","","37.293282689999998","-121.7670182","1"
"1244","61244","The Villages","","37.291207960000001","-121.75946759999999","1"
"1245","61245","The Villages & Ashley","","37.290939659999999","-121.7641218","1"
"1246","61246","San Felipe & Harvest Estates","","37.293207459999998","-121.7666617","1"
"1247","61247","San Felipe & Old Estates","","37.295956169999997","-121.7686879","1"
"1248","61248","Yerba Buena & San Felipe","","37.299524849999997","-121.77072","1"
"1249","61249","Yerba Buena & Footbridge","","37.29909722","-121.7678611","1"
"1250","61250","Yerba Buena & Evergreen Valley College","","37.297765920000003","-121.7640617","1"
"1251","61251","Evergreen Valley College","","37.299843000000003","-121.760734","1"
"1252","61252","Yerba Buena & Evergreen Valley College","","37.297890719999998","-121.7636665","1"
"1253","61253","Yerba Buena & Footbridge","","37.299314010000003","-121.767768","1"
"1254","61254","Yerba Buena & San Felipe","","37.29981274","-121.7704186","1"
"1255","61255","San Felipe & Yerba Buena","","37.301561380000003","-121.7734449","1"
"1256","61256","San Felipe & Delta","","37.306576210000003","-121.77826349999999","1"
"1257","61257","San Felipe & Fowler","","37.3094787","-121.78299490000001","1"
"1258","61258","Aborn & White","","37.31393301","-121.7928775","1"
"1259","61259","Aborn & Kettmann","","37.313395700000001","-121.7965232","1"
"1260","61260","Aborn & Serpa","","37.312926760000003","-121.79955529999999","1"
"1261","61261","Aborn & Nieman","","37.31244933","-121.8025858","1"
"1262","61262","Capitol & Aborn","","37.312293629999999","-121.8076768","1"
"1263","61263","Capitol & Nieman","","37.31697999","-121.80776160000001","1"
"1264","61264","Capitol & Whispering Hill","","37.321094899999999","-121.8078862","1"
"1265","61265","Showers & Latham","","37.400727019999998","-122.10871040000001","1"
"1266","61266","San Antonio & California","","37.406069719999998","-122.1105053","1"
"1267","61267","San Antonio & Nita","","37.4118602","-122.10592459999999","1"
"1268","61268","San Antonio & Nita","","37.414615949999998","-122.10392539999999","1"
"1278","61278","Middlefield & Moffett","","37.40009233","-122.07275610000001","1"
"1279","61279","Middlefield & Easy","","37.398622330000002","-122.06609280000001","1"
"1280","61280","Middlefield & Whisman","","37.397055700000003","-122.0592377","1"
"1281","61281","Middlefield & Ellis","","37.39545751","-122.05325209999999","1"
"1291","61291","Washington & Matadero","","37.378536439999998","-122.0452794","1"
"1292","61292","Washington & Carson","","37.378587979999999","-122.0428667","1"
"1293","61293","Washington & Pastoria","","37.377591299999999","-122.0381467","1"
"1294","61294","Washington & Charles","","37.377070400000001","-122.0356805","1"
"1295","61295","Evelyn & Fair Oaks","","37.373157450000001","-122.0204871","1"
"1296","61296","Evelyn & Wolfe","","37.371069869999999","-122.0160072","1"
"1297","61297","Reed & Wolfe","","37.36658766","-122.01309689999999","1"
"1298","61298","Reed & Sequoia","","37.36663635","-122.00795100000001","1"
"1299","61299","Reed & Evelyn","","37.366621989999999","-122.0027419","1"
"1300","61300","Reed & Lawrence","","37.366703829999999","-121.9972243","1"
"1301","61301","Monroe & Pacific","","37.366762639999997","-121.9945123","1"
"1302","61302","Monroe & Monticello","","37.366808020000001","-121.99058530000001","1"
"1303","61303","Monroe & Marchese","","37.366834990000001","-121.9878367","1"
"1304","61304","Monroe & Brown","","37.363199510000001","-121.9798397","1"
"1305","61305","Bowers & Monroe","","37.363067280000003","-121.97560540000001","1"
"1314","61314","Monroe & Warburton","","37.355639539999999","-121.9522324","1"
"1315","61315","Monroe & Civic Center Drive","","37.353762539999998","-121.9511899","1"
"1316","61316","Santa Clara Transit Center","","37.352659709999998","-121.93662519999999","1"
"1317","61317","Monroe & El Camino","","37.353723100000003","-121.95094109999999","1"
"1326","61326","Bowers & Cabrillo","","37.360987549999997","-121.9756562","1"
"1327","61327","Monroe & Bowers","","37.363290669999998","-121.9759404","1"
"1328","61328","Monroe & Brown","","37.363370140000001","-121.9801861","1"
"1329","61329","Monroe & Marchese","","37.36700793","-121.9872246","1"
"1330","61330","Monroe & Monticello","","37.3669735","-121.9907434","1"
"1331","61331","Monroe & Lawrence","","37.3670368384035","-121.993276793104","1"
"1332","61332","Reed & Willow","","37.366951759999999","-121.9985908","1"
"1333","61333","Reed & Evelyn","","37.366851670000003","-122.0043137","1"
"1334","61334","Reed & Sequoia","","37.366795349999997","-122.0086034","1"
"1335","61335","Reed & Wolfe","","37.366738750000003","-122.01328599999999","1"
"1336","61336","Evelyn & Wolfe","","37.370901670000002","-122.0151281","1"
"1337","61337","Evelyn & Fair Oaks","","37.373316799999998","-122.020454","1"
"1338","61338","Frances & Olson","","37.377337169999997","-122.03117229999999","1"
"1339","61339","Washington & Charles","","37.377145220000003","-122.0355677","1"
"1340","61340","Washington & Pastoria","","37.37778265","-122.03860419999999","1"
"1341","61341","Washington & Carson","","37.378673380000002","-122.04284199999999","1"
"1350","61350","Maude & Clyde","","37.395893000000001","-122.04801399999999","1"
"1353","61353","Middlefield & Ellis","","37.39609549","-122.05426079999999","1"
"1354","61354","Middlefield & Whisman","","37.39743739","-122.0599769","1"
"1355","61355","Middlefield & Easy","","37.398881490000001","-122.06667830000001","1"
"1356","61356","Middlefield & Moffett","","37.400732599999998","-122.07329729999999","1"
"1364","61364","San Antonio & Middlefield","","37.416040889999998","-122.1036166","1"
"1365","61365","Showers & Pachetti","","37.40689596","-122.10702620000001","1"
"1366","61366","Tasman & Baypointe","","37.410942079999998","-121.94180299999999","1"
"1367","61367","1st & Tasman","","37.40964683","-121.9449238","1"
"1368","61368","1st & Nicholson","","37.41103399","-121.94697240000001","1"
"1372","61372","Holger & Headquarters","","37.418961735964601","-121.94846948189399","1"
"1373","61373","Holger & Zanker","","37.419037000000003","-121.94125200000001","1"
"1377","61377","Tasman & Baypointe","","37.411065010000002","-121.9406012","1"
"1378","61378","Tasman & Zanker","","37.412450739999997","-121.9364813","1"
"1379","61379","Tasman & Morgridge","","37.413195909999999","-121.93170790000001","1"
"1380","61380","Tasman & Cisco","","37.412182049999998","-121.9286017","1"
"1385","61385","McCarthy & Ranch","","37.426824770000003","-121.92402610000001","1"
"1386","61386","Ranch & McCarthy Walmart","","37.432516970000002","-121.9208174","1"
"1387","61387","Ranch & Ranch","","37.427605409999998","-121.9210661","1"
"1388","61388","McCarthy & Ranch","","37.425882100000003","-121.9240959","1"
"1389","61389","McCarthy & Technology","","37.41991771","-121.9215013","1"
"1390","61390","Serra & Abel","","37.427570170000003","-121.90908349999999","1"
"1391","61391","Main & Serra","","37.428780510000003","-121.9063228","1"
"1392","61392","Main & Calaveras","","37.431305999999999","-121.907048","1"
"1393","61393","Weller & Main","","37.433468830000002","-121.9086731","1"
"1394","61394","Abel & Penitencia","","37.434909500000003","-121.91009390000001","1"
"1395","61395","Marylinn & Berryessa","","37.436500369999997","-121.90867950000001","1"
"1397","61397","Main & Milpitas Library","","37.432416000000003","-121.907551","1"
"1398","61398","Main & Serra","","37.428733559999998","-121.906434","1"
"1399","61399","Serra & Calaveras","","37.427670149999997","-121.90938679999999","1"
"1402","61402","Tasman & Alder","","37.413623889999997","-121.91745179999999","1"
"1404","61404","Tasman & Cisco","","37.412599380000003","-121.9283286","1"
"1405","61405","Tasman & Morgridge","","37.413611539999998","-121.9328606","1"
"1406","61406","Tasman & Zanker","","37.412558840000003","-121.9378437","1"
"1408","61408","Rengstorff & Middlefield","","37.411125900000002","-122.0928565","1"
"1409","61409","Rengstorff & Jane","","37.408689029999998","-122.09428029999999","1"
"1417","61417","Shoreline & Wright","","37.400708559999998","-122.08022800000001","1"
"1422","61422","California & Escuela","","37.396491330000003","-122.0939133","1"
"1423","61423","California & Mariposa","","37.394707539999999","-122.0894168","1"
"1424","61424","California & Palo Alto","","37.393734379999998","-122.0869581","1"
"1434","61434","Grant & Cuesta","","37.373176229999999","-122.0779886","1"
"1435","61435","Grant & Sleeper","","37.370954259999998","-122.0779672","1"
"1438","61438","Grant & Covington","","37.364846729999996","-122.07794320000001","1"
"1439","61439","Grant & Bryant","","37.361091739999999","-122.07788909999999","1"
"1440","61440","Grant & Eureka","","37.357868830000001","-122.077907","1"
"1441","61441","Grant & Petersen","","37.354842900000001","-122.0779053","1"
"1442","61442","Fremont & Dallas","","37.352067869999999","-122.07277569999999","1"
"1462","61462","Kiely & Benton","","37.346104359999998","-121.9777484","1"
"1463","61463","Kiely & Kaiser","","37.34116539","-121.9777436","1"
"1464","61464","HOMESTEAD & KIELY","","37.338521999999998","-121.975932","1"
"1472","61472","Benton & Main","","37.350227760000003","-121.9462283","1"
"1473","61473","Benton & Alviso","","37.351568530000002","-121.94252590000001","1"
"1474","61474","Santa Clara Transit Center","","37.352424200000002","-121.9369008","1"
"1475","61475","Benton & Main","","37.350397190000002","-121.94619400000001","1"
"1486","61486","Kiely & Homestead","","37.338837150000003","-121.9768617","1"
"1487","61487","Kiely & Kaiser","","37.341571219999999","-121.9774781","1"
"1499","61499","Fremont & Cordilleras","","37.352258740000003","-122.03907649999999","1"
"1506","61506","Fremont & Truman","","37.352217840000002","-122.06924840000001","1"
"1507","61507","Fremont & Kathy","","37.352277379999997","-122.0726884","1"
"1508","61508","Grant & Fremont","","37.352684779999997","-122.07769399999999","1"
"1509","61509","Grant & Garthwick","","37.354407690000002","-122.07773539999999","1"
"1510","61510","Grant & Oak","","37.356974870000002","-122.07774860000001","1"
"1511","61511","Grant & Gibbs Waverly","","37.359916249999998","-122.07771080000001","1"
"1512","61512","Grant & Preston","","37.363819739999997","-122.0777101","1"
"1513","61513","Grant & April","","37.366095620000003","-122.0777136","1"
"1515","61515","Grant & Eunice","","37.370169300000001","-122.0777109","1"
"1522","61522","Villa & Castro","","37.393970170000003","-122.0792165","1"
"1523","61523","Villa & Shoreline","","37.395406250000001","-122.0828254","1"
"1531","61531","Rengstorff & San Luis","","37.408995910000002","-122.09385519999999","1"
"1532","61532","Mountain View Transit Center","","37.394510029999999","-122.0769071","1"
"1533","61533","Castro & California","","37.391502379999999","-122.0804883","1"
"1534","61534","California & Franklin","","37.392330260000001","-122.0828745","1"
"1535","61535","California & Shoreline","","37.393272260000003","-122.08526689999999","1"
"1536","61536","California & Palo Alto","","37.394066649999999","-122.08729030000001","1"
"1537","61537","California & Mariposa","","37.395006410000001","-122.0896493","1"
"1538","61538","California & Escuela","","37.396895440000002","-122.0944264","1"
"1539","61539","California & Rengstorff","","37.399223079999999","-122.1003199","1"
"1540","61540","California & Ortega","","37.401550579999999","-122.1043461","1"
"1542","61542","Middlefield & Montrose","","37.417523750000001","-122.10575900000001","1"
"1543","61543","Middlefield & Charleston","","37.420265659999998","-122.1102384","1"
"1544","61544","Middlefield & Mayview","","37.422916430000001","-122.1125438","1"
"1545","61545","Middlefield & Meadow","","37.424525520000003","-122.1151052","1"
"1546","61546","Middlefield & Ames","","37.427005780000002","-122.11903220000001","1"
"1547","61547","Middlefield & Layne","","37.429817849999999","-122.1234958","1"
"1548","61548","Middlefield & Matadero","","37.431298849999997","-122.1258557","1"
"1549","61549","Middlefield & Colorado","","37.433201029999999","-122.12890470000001","1"
"1550","61550","Middlefield & Moreno","","37.434127519999997","-122.1303716","1"
"1551","61551","Middlefield & California","","37.437456160000004","-122.1356662","1"
"1552","61552","Middlefield & Seale","","37.439926030000002","-122.13953909999999","1"
"1553","61553","Middlefield & Embarcadero","","37.442488820000001","-122.1436516","1"
"1554","61554","Middlefield & Melville","","37.444584919999997","-122.1469673","1"
"1555","61555","Middlefield & Kingsley","","37.44538326","-122.14822479999999","1"
"1556","61556","Middlefield & Addison","","37.446947940000001","-122.150716","1"
"1557","61557","Middlefield & Channing","","37.447758569999998","-122.1519916","1"
"1558","61558","Homer & Webster","","37.446997119999999","-122.15448120000001","1"
"1559","61559","Waverly & Homer","","37.444922140000003","-122.1568587","1"
"1560","61560","Hamilton & Waverly","","37.446123630000002","-122.1594194","1"
"1561","61561","Hamilton & Ramona","","37.444715039999998","-122.1608576","1"
"1562","61562","Hamilton & High","","37.443187539999997","-122.1623204","1"
"1563","61563","Palo Alto Transit Center (Bay 4)","","37.44414707","-122.1666314","1"
"1564","61564","Arboretum & Sand Hill","","37.440556809999997","-122.1736387","1"
"1565","61565","Sand Hill & Stanford Shopping Center","","37.443449790000003","-122.1735687","1"
"1568","61568","Hamilton & Ramona","","37.444636469999999","-122.1607242","1"
"1569","61569","Waverly & Hamilton","","37.446121669999997","-122.158963","1"
"1570","61570","Waverly & Homer","","37.44458478","-122.1564966","1"
"1571","61571","Channing & Webster","","37.446584119999997","-122.1527267","1"
"1572","61572","Middlefield & Addison","","37.446652610000001","-122.1504415","1"
"1573","61573","Middlefield & Kingsley","","37.445061389999999","-122.1479132","1"
"1574","61574","Middlefield & Melville","","37.444274329999999","-122.1466708","1"
"1575","61575","Middlefield & Embarcadero","","37.441820829999997","-122.14278109999999","1"
"1576","61576","Middlefield & Seale","","37.43960156","-122.1392646","1"
"1577","61577","Middlefield & California","","37.43737213","-122.1357225","1"
"1578","61578","Middlefield & Webster","","37.434010559999997","-122.13040959999999","1"
"1579","61579","Middlefield & Colorado","","37.432773939999997","-122.1284512","1"
"1580","61580","Middlefield & Matadero","","37.431304339999997","-122.1261562","1"
"1581","61581","Middlefield & Loma Verde","","37.429295000000003","-122.12306359999999","1"
"1582","61582","Middlefield & Ashton","","37.426438900000001","-122.11841769999999","1"
"1583","61583","Middlefield & Meadow","","37.423830160000001","-122.1142909","1"
"1584","61584","Middlefield & Mayview","","37.422729029999999","-122.11256090000001","1"
"1585","61585","Middlefield & Adobe Creek","","37.421779749999999","-122.111723","1"
"1586","61586","Middlefield & Charleston","","37.419168720000002","-122.1094001","1"
"1587","61587","Middlefield & Montrose","","37.417753320000003","-122.1066505","1"
"1591","61591","California & Showers","","37.402644080000002","-122.1060378","1"
"1592","61592","California & Ortega","","37.400902019999997","-122.103188","1"
"1593","61593","California & Rengstorff","","37.39876933","-122.0996683","1"
"1594","61594","California & Shoreline","","37.392791410000001","-122.08457970000001","1"
"1595","61595","California & Bryant","","37.391766689999997","-122.0819649","1"
"1596","61596","Castro & Villa","","37.393678100000002","-122.078958","1"
"1599","61599","Vallco Parkway & Perimeter","","37.325707000000001","-122.01126600000001","1"
"1618","61618","Winchester & Pruneridge","","37.329496470000002","-121.95034130000001","1"
"1620","61620","Naglee & Bascom","","37.328310600000002","-121.9312199","1"
"1621","61621","Naglee & Dana","","37.331640919999998","-121.92694640000001","1"
"1622","61622","Naglee & Park","","37.334217629999998","-121.92356940000001","1"
"1623","61623","Naglee & The Alameda","","37.337379380000002","-121.9195689","1"
"1624","61624","Taylor & Elm","","37.338896660000003","-121.9156225","1"
"1625","61625","Taylor & Stockton","","37.340368599999998","-121.9135675","1"
"1626","61626","Coleman & Taylor","","37.342747019999997","-121.91115480000001","1"
"1627","61627","Coleman & Emory","","37.344458029999998","-121.9130992","1"
"1628","61628","Hedding & Coleman","","37.346571910000002","-121.9146204","1"
"1629","61629","Hedding & Spring","","37.347764320000003","-121.9129205","1"
"1630","61630","Hedding & Ruff","","37.348876189999999","-121.9113172","1"
"1636","61636","Mabury & Jackson","","37.373405230000003","-121.8593886","1"
"1639","61639","White & Mabury","","37.383479010000002","-121.8421079","1"
"1644","61644","White & Fiji","","37.388515400000003","-121.8426448","1"
"1645","61645","White & Kyle","","37.386770210000002","-121.8438949","1"
"1650","61650","Mabury & Jackson","","37.37372869","-121.85934450000001","1"
"1655","61655","Hedding & Ruff","","37.349272849999998","-121.9110692","1"
"1656","61656","Hedding & Spring","","37.3482117","-121.9125817","1"
"1657","61657","Coleman & Hedding","","37.34595066","-121.91499020000001","1"
"1658","61658","Coleman & Emory","","37.344314349999998","-121.913189","1"
"1659","61659","Coleman & Taylor","","37.34258912","-121.9113631","1"
"1660","61660","Taylor & Stockton","","37.34040847","-121.9138732","1"
"1661","61661","Taylor & Elm","","37.339011280000001","-121.91576689999999","1"
"1662","61662","Naglee & The Alameda","","37.33712809","-121.9201284","1"
"1663","61663","Naglee & Park","","37.33372936","-121.9245068","1"
"1664","61664","Naglee & Dana","","37.331696549999997","-121.92712","1"
"1665","61665","NAGLEE & BASCOM","","37.3277","-121.932551","1"
"1668","61668","Valley Fair Transit Center","","37.32670967","-121.9477175","1"
"1669","61669","Winchester & Forest","","37.327273290000001","-121.9500792","1"
"1686","61686","Camden & Union","","37.261891689999999","-121.9323952","1"
"1688","61688","Bascom & Camden","","37.266876269999997","-121.94015760000001","1"
"1690","61690","Union & Foxworthy","","37.267018239999999","-121.9315756","1"
"1691","61691","Union & Cambriana","","37.264008509999996","-121.9315556","1"
"1692","61692","Camden & Union","","37.261605029999998","-121.9302488","1"
"1693","61693","Camden & New Jersey","","37.261602109999998","-121.92492489999999","1"
"1694","61694","Hillsdale & Ross","","37.263991990000001","-121.91579590000001","1"
"1695","61695","Hillsdale & Kilo","","37.265723680000001","-121.9112312","1"
"1696","61696","Hillsdale & Kirk","","37.266967739999998","-121.9076336","1"
"1697","61697","Hillsdale & Meridian","","37.267984990000002","-121.9040253","1"
"1698","61698","Hillsdale & San Clemente","","37.269147410000002","-121.8997622","1"
"1699","61699","Hillsdale & Jarvis","","37.27087203","-121.8945904","1"
"1700","61700","Hillsdale & Overbrook","","37.271904640000002","-121.89111200000001","1"
"1706","61706","Foxworthy & Old Almaden","","37.27821196","-121.8790149","1"
"1707","61707","Foxworthy & Rubino","","37.277956619999998","-121.8740597","1"
"1708","61708","Hillsdale & Pearl","","37.278357229999997","-121.870369","1"
"1709","61709","Hillsdale & Summercreek","","37.279093000000003","-121.86717899999999","1"
"1710","61710","Narvaez & Shadow Creek","","37.278030340000001","-121.8637008","1"
"1711","61711","Capitol Station","","37.274210799999999","-121.86192459999999","1"
"1712","61712","Capitol & Bluefield","","37.274331830000001","-121.8539756","1"
"1713","61713","Capitol & Vistapark","","37.274405860000002","-121.848752","1"
"1714","61714","Capitol & Snell","","37.277216660000001","-121.8411195","1"
"1715","61715","Monterey & Senter","","37.277459329999999","-121.83491669999999","1"
"1716","61716","Monterey & Senter","","37.278647960000001","-121.8356311","1"
"1717","61717","Capitol & Snell","","37.276724889999997","-121.8425835","1"
"1718","61718","Capitol & Vistapark","","37.274770220000001","-121.8509444","1"
"1719","61719","Capitol & Copperfield","","37.274702480000002","-121.8552849","1"
"1720","61720","Narvaez & Shadow Creek","","37.278262910000002","-121.86369879999999","1"
"1721","61721","Hillsdale & Summercreek","","37.279387","-121.866983","1"
"1722","61722","Hillsdale & Dow","","37.278565899999997","-121.870249","1"
"1723","61723","Foxworthy & Rubino","","37.278047149999999","-121.874854","1"
"1728","61728","Hillsdale & Cherry","","37.272525819999998","-121.8897283","1"
"1729","61729","Hillsdale & Jarvis","","37.270763729999999","-121.89530209999999","1"
"1730","61730","Hillsdale & San Clemente","","37.269340679999999","-121.9000008","1"
"1731","61731","Hillsdale & Meridian","","37.267787579999997","-121.9057079","1"
"1732","61732","Hillsdale & Kirk","","37.266765659999997","-121.9086562","1"
"1733","61733","Hillsdale & Manda","","37.26554247","-121.9128826","1"
"1734","61734","Hillsdale & Ross","","37.264257550000004","-121.91589879999999","1"
"1735","61735","Hillsdale & Ross","","37.262564869999999","-121.9194597","1"
"1736","61736","Camden & Leigh","","37.261877589999997","-121.9227501","1"
"1737","61737","Camden & New Jersey","","37.261865960000002","-121.92549440000001","1"
"1738","61738","Camden & Taper","","37.261867459999998","-121.9288784","1"
"1740","61740","Winchester & Albright","","37.255432990000003","-121.9663335","1"
"1743","61743","Los Gatos & Del Sol","","37.250366669999998","-121.9543472","1"
"1744","61744","Samaritan & National","","37.252890090000001","-121.95158259999999","1"
"1745","61745","Samaritan & Good Samaritan Hospital","","37.251010280000003","-121.94755050000001","1"
"1746","61746","Samaritan & Samaritan","","37.251019569999997","-121.9445545","1"
"1747","61747","Samaritan & Winton","","37.250563139999997","-121.9418458","1"
"1748","61748","Samaritan & Cooper","","37.250580319999997","-121.93814999999999","1"
"1749","61749","Samaritan & Esther","","37.250590379999998","-121.9351961","1"
"1750","61750","Union & Samaritan","","37.250184050000001","-121.93143910000001","1"
"1751","61751","Union & Carlton","","37.248009359999998","-121.9313834","1"
"1752","61752","Union & Rosswood","","37.246455140000002","-121.9313677","1"
"1757","61757","Camden & Highway 85","","37.249552770000001","-121.9098441","1"
"1780","61780","Monterey & Branham","","37.268084899999998","-121.8224773","1"
"1781","61781","Monterey & Valleyhaven","","37.270327450000003","-121.8256456","1"
"1782","61782","Monterey & Skyway","","37.272968919999997","-121.82938849999999","1"
"1783","61783","Monterey & Skyway","","37.275171700000001","-121.8321194","1"
"1784","61784","Monterey & Skyway","","37.271636110000003","-121.82812490000001","1"
"1785","61785","Monterey & Valleyhaven","","37.269917960000001","-121.82567779999999","1"
"1814","61814","Union & Heather","","37.244221260000003","-121.9311409","1"
"1815","61815","Union & Rosswood","","37.246592489999998","-121.9311606","1"
"1816","61816","Samaritan & Union","","37.250729999999997","-121.93224360000001","1"
"1817","61817","Samaritan & Esther","","37.250707230000003","-121.93564720000001","1"
"1818","61818","Samaritan & Cooper","","37.250698810000003","-121.9389039","1"
"1819","61819","Samaritan & Clydelle","","37.250672160000001","-121.9407294","1"
"1820","61820","Samaritan & Saidel","","37.250653110000002","-121.9429708","1"
"1821","61821","Good Samaritan Hospital","","37.251206850000003","-121.94771160000001","1"
"1822","61822","Samaritan & Medical Center","","37.252287680000002","-121.95008300000001","1"
"1823","61823","Los Gatos & Burton","","37.252764450000001","-121.9529045","1"
"1824","61824","Los Gatos & Burton","","37.249910300000003","-121.95510229999999","1"
"1826","61826","Winchester & Lark","","37.254018430000002","-121.9668539","1"
"1827","61827","Winchester & Albright","","37.256509059999999","-121.96534560000001","1"
"1828","61828","Knowles & Capri","","37.261739220000003","-121.96303589999999","1"
"1829","61829","Knowles & Capri","","37.261720060000002","-121.9649007","1"
"1830","61830","Knowles & Dardenelli","","37.261713630000003","-121.96632099999999","1"
"1831","61831","Pollard & El Camino Hospital Los Gatos","","37.262179809999999","-121.97015159999999","1"
"1832","61832","Pollard & Bracebridge","","37.26514667","-121.9731073","1"
"1833","61833","Burrows & Hacienda","","37.268801770000003","-121.972263","1"
"1834","61834","Hacienda & Gay","","37.269061989999997","-121.9667168","1"
"1835","61835","Hacienda & Capri","","37.269084079999999","-121.9617607","1"
"1836","61836","Hacienda & Walnut","","37.26907216","-121.9585135","1"
"1837","61837","CAPITOL & TULLY","","37.332216000000003","-121.813132","1"
"1855","61855","Quimby & Marston","","37.325923789999997","-121.7703461","1"
"1856","61856","Quimby & Knickerson","","37.325540019999998","-121.77465650000001","1"
"1857","61857","Quimby & Balerdo","","37.325266310000004","-121.7786512","1"
"1858","61858","Quimby & Ruby","","37.324974390000001","-121.78270550000001","1"
"1859","61859","Quimby & Remington","","37.3249219","-121.7873804","1"
"1860","61860","Quimby & Davidwood","","37.324900710000001","-121.7893195","1"
"1861","61861","Quimby & Pendleton","","37.324868729999999","-121.79273070000001","1"
"1862","61862","Quimby & Scottsdale","","37.324514129999997","-121.80533680000001","1"
"1863","61863","Quimby & Smithers","","37.325127760000001","-121.80255150000001","1"
"1864","61864","Quimby & Burdick","","37.325420399999999","-121.79986169999999","1"
"1865","61865","Quimby & White","","37.324671600000002","-121.7962072","1"
"1866","61866","Quimby & Pendleton","","37.324716119999998","-121.79235079999999","1"
"1867","61867","Quimby & Pitner","","37.324744189999997","-121.7876916","1"
"1868","61868","Quimby & Remington","","37.324764899999998","-121.7856968","1"
"1869","61869","Quimby & Murillo","","37.32715468","-121.7675515","1"
"1884","61884","Capitol & Ocala","","37.339971319999997","-121.8197589","1"
"1887","61887","Rengstorff & California","","37.399587940000004","-122.0994793","1"
"1888","61888","Rengstorff & Stanford","","37.401556999999997","-122.098297","1"
"1889","61889","Rengstorff & Central","","37.404152250000003","-122.09669049999999","1"
"1890","61890","Rengstorff & Montecito","","37.406640760000002","-122.0952205","1"
"1891","61891","Rengstorff & San Ramon","","37.410992100000001","-122.0926786","1"
"1892","61892","Rengstorff & Old Middlefield","","37.414066390000002","-122.0925125","1"
"1893","61893","Rengstorff & Leghorn","","37.418370279999998","-122.09307099999999","1"
"1898","61898","Rengstorf & Leghorn","","37.41850281","-122.0933114","1"
"1899","61899","Rengstorff & Old Middlefield","","37.414150530000001","-122.0927452","1"
"1900","61900","Rengstorff & Jewell","","37.406726519999999","-122.0954268","1"
"1901","61901","Rengstorff & Central","","37.403891510000001","-122.0970853","1"
"1902","61902","Rengstorff & Stanford","","37.401178829999999","-122.0987317","1"
"1904","61904","Kifer & Copper","","37.373910309999999","-121.9914107","1"
"1905","61905","Kifer & Calabazas","","37.373976200000001","-121.984928","1"
"1907","61907","Bowers & Central","","37.378195810000001","-121.9775525","1"
"1908","61908","Scott & Lakeside","","37.380678193083398","-121.978524327278","1"
"1909","61909","Scott & Oakmead Village","","37.380702759999998","-121.9815227","1"
"1910","61910","Scott & Garrett","","37.380630660000001","-121.9850192","1"
"1911","61911","Arques & Oakmead","","37.380633449999998","-121.9885728","1"
"1912","61912","Arques & Lakeside","","37.380592180000001","-121.9930109","1"
"1913","61913","Arques & Lawrence","","37.380618869999999","-121.99698840000001","1"
